Date,Country,Latitude,Longitude,Temperature,Humidity
2016-11-01,Saudi Arabia,23.8859,45.0792,17.20,72.95
2016-11-01,Sweden,60.1282,18.6435,-5.75,98.43
2016-11-01,Norway,60.472,8.4689,-5.62,100.00
2016-11-01,Chile,-35.6751,-71.543,15.64,68.82
2016-11-01,New Zealand,-40.9006,174.886,15.03,79.04
2016-12-01,United States,37.0902,-95.7129,-1.51,96.41
2016-12-01,Canada,56.1304,-106.3468,-21.81,100.00
2016-12-01,Brazil,-14.235,-51.9253,30.01,59.72
2016-12-01,United Kingdom,55.3781,-3.436,2.13,91.62
2016-12-01,Germany,51.1657,10.4515,-1.66,96.46
2016-12-01,India,20.5937,78.9629,16.60,72.92
2016-12-01,China,35.8617,104.1954,-1.38,91.95
2016-12-01,Australia,-25.2744,133.7751,32.14,61.28
2016-12-01,South Africa,-30.5595,22.9375,25.87,64.92
2016-12-01,Russia,61.524,105.3188,-25.31,100.00
2016-12-01,Japan,36.2048,138.2529,5.12,84.35
2016-12-01,Argentina,-38.4161,-63.6167,23.61,71.42
2016-12-01,France,46.2276,2.2137,3.47,93.71
2016-12-01,Italy,41.8719,12.5674,4.46,85.25
2016-12-01,Spain,40.4637,-3.7492,4.51,86.65
2016-12-01,Mexico,23.6345,-102.5528,15.27,76.88
2016-12-01,Indonesia,-0.7893,113.9213,28.12,56.12
2016-12-01,Nigeria,9.082,8.6753,24.99,69.02
2016-12-01,Egypt,26.8206,30.8025,12.94,80.87
2016-12-01,Saudi Arabia,23.8859,45.0792,12.40,70.81
2016-12-01,Sweden,60.1282,18.6435,-11.39,100.00
2016-12-01,Norway,60.472,8.4689,-9.60,100.00
2016-12-01,Chile,-35.6751,-71.543,19.04,65.27
2016-12-01,New Zealand,-40.9006,174.886,18.31,72.95
2017-01-01,United States,37.0902,-95.7129,-2.58,98.13
2017-01-01,Canada,56.1304,-106.3468,-24.67,100.00
2017-01-01,Brazil,-14.235,-51.9253,30.97,53.64
2017-01-01,United Kingdom,55.3781,-3.436,0.80,88.55
2017-01-01,Germany,51.1657,10.4515,-2.78,90.76
2017-01-01,India,20.5937,78.9629,13.36,73.86
2017-01-01,China,35.8617,104.1954,-4.23,93.87
2017-01-01,Australia,-25.2744,133.7751,32.56,47.93
2017-01-01,South Africa,-30.5595,22.9375,25.84,66.09
2017-01-01,Russia,61.524,105.3188,-30.34,100.00
2017-01-01,Japan,36.2048,138.2529,2.66,89.02
2017-01-01,Argentina,-38.4161,-63.6167,25.29,66.47
2017-01-01,France,46.2276,2.2137,0.34,90.24
2017-01-01,Italy,41.8719,12.5674,2.14,89.51
2017-01-01,Spain,40.4637,-3.7492,4.17,87.00
2017-01-01,Mexico,23.6345,-102.5528,13.46,75.29
2017-01-01,Indonesia,-0.7893,113.9213,29.47,64.24
2017-01-01,Nigeria,9.082,8.6753,23.21,63.32
2017-01-01,Egypt,26.8206,30.8025,12.77,73.99
2017-01-01,Saudi Arabia,23.8859,45.0792,10.83,81.85
2017-01-01,Sweden,60.1282,18.6435,-14.06,100.00
2017-01-01,Norway,60.472,8.4689,-12.55,100.00
2017-01-01,Chile,-35.6751,-71.543,19.18,69.49
2017-01-01,New Zealand,-40.9006,174.886,20.20,62.10
2017-02-01,United States,37.0902,-95.7129,-1.54,99.75
2017-02-01,Canada,56.1304,-106.3468,-22.56,100.00
2017-02-01,Brazil,-14.235,-51.9253,28.86,53.51
2017-02-01,United Kingdom,55.3781,-3.436,2.28,84.60
2017-02-01,Germany,51.1657,10.4515,-0.87,86.85
2017-02-01,India,20.5937,78.9629,16.56,78.25
2017-02-01,China,35.8617,104.1954,-2.46,93.50
2017-02-01,Australia,-25.2744,133.7751,29.88,56.84
2017-02-01,South Africa,-30.5595,22.9375,24.40,67.64
2017-02-01,Russia,61.524,105.3188,-26.49,100.00
2017-02-01,Japan,36.2048,138.2529,3.79,90.39
2017-02-01,Argentina,-38.4161,-63.6167,23.21,59.75
2017-02-01,France,46.2276,2.2137,2.07,94.34
2017-02-01,Italy,41.8719,12.5674,3.02,90.33
2017-02-01,Spain,40.4637,-3.7492,4.90,92.58
2017-02-01,Mexico,23.6345,-102.5528,15.40,80.65
2017-02-01,Indonesia,-0.7893,113.9213,28.60,57.22
2017-02-01,Nigeria,9.082,8.6753,24.15,69.01
2017-02-01,Egypt,26.8206,30.8025,12.82,74.97
2017-02-01,Saudi Arabia,23.8859,45.0792,11.89,79.57
2017-02-01,Sweden,60.1282,18.6435,-11.70,100.00
2017-02-01,Norway,60.472,8.4689,-9.51,100.00
2017-02-01,Chile,-35.6751,-71.543,18.39,64.30
2017-02-01,New Zealand,-40.9006,174.886,18.12,74.58
2017-03-01,United States,37.0902,-95.7129,3.78,81.62
2017-03-01,Canada,56.1304,-106.3468,-13.93,100.00
2017-03-01,Brazil,-14.235,-51.9253,27.79,65.57
2017-03-01,United Kingdom,55.3781,-3.436,6.04,83.94
2017-03-01,Germany,51.1657,10.4515,4.18,94.04
2017-03-01,India,20.5937,78.9629,18.65,74.25
2017-03-01,China,35.8617,104.1954,5.05,84.44
2017-03-01,Australia,-25.2744,133.7751,26.50,57.82
2017-03-01,South Africa,-30.5595,22.9375,21.51,63.43
2017-03-01,Russia,61.524,105.3188,-17.87,100.00
2017-03-01,Japan,36.2048,138.2529,9.32,74.67
2017-03-01,Argentina,-38.4161,-63.6167,18.49,68.62
2017-03-01,France,46.2276,2.2137,5.86,87.32
2017-03-01,Italy,41.8719,12.5674,7.84,90.94
2017-03-01,Spain,40.4637,-3.7492,8.57,77.93
2017-03-01,Mexico,23.6345,-102.5528,17.25,78.08
2017-03-01,Indonesia,-0.7893,113.9213,29.39,60.75
2017-03-01,Nigeria,9.082,8.6753,24.67,68.60
2017-03-01,Egypt,26.8206,30.8025,16.90,75.22
2017-03-01,Saudi Arabia,23.8859,45.0792,18.94,71.49
2017-03-01,Sweden,60.1282,18.6435,-6.44,96.95
2017-03-01,Norway,60.472,8.4689,-4.79,100.00
2017-03-01,Chile,-35.6751,-71.543,15.69,68.94
2017-03-01,New Zealand,-40.9006,174.886,14.92,72.84
2017-04-01,United States,37.0902,-95.7129,13.47,79.91
2017-04-01,Canada,56.1304,-106.3468,-5.59,100.00
2017-04-01,Brazil,-14.235,-51.9253,26.06,65.30
2017-04-01,United Kingdom,55.3781,-3.436,10.40,81.45
2017-04-01,Germany,51.1657,10.4515,9.15,85.55
2017-04-01,India,20.5937,78.9629,23.20,68.41
2017-04-01,China,35.8617,104.1954,13.68,80.18
2017-04-01,Australia,-25.2744,133.7751,22.02,66.98
2017-04-01,South Africa,-30.5595,22.9375,18.82,67.78
2017-04-01,Russia,61.524,105.3188,-4.56,96.01
2017-04-01,Japan,36.2048,138.2529,14.94,75.40
2017-04-01,Argentina,-38.4161,-63.6167,15.27,67.47
2017-04-01,France,46.2276,2.2137,11.08,84.81
2017-04-01,Italy,41.8719,12.5674,14.16,74.91
2017-04-01,Spain,40.4637,-3.7492,15.24,68.46
2017-04-01,Mexico,23.6345,-102.5528,21.38,67.87
2017-04-01,Indonesia,-0.7893,113.9213,26.74,56.85
2017-04-01,Nigeria,9.082,8.6753,26.66,68.09
2017-04-01,Egypt,26.8206,30.8025,23.24,64.26
2017-04-01,Saudi Arabia,23.8859,45.0792,26.06,62.00
2017-04-01,Sweden,60.1282,18.6435,3.97,83.64
2017-04-01,Norway,60.472,8.4689,3.48,93.95
2017-04-01,Chile,-35.6751,-71.543,11.92,84.45
2017-04-01,New Zealand,-40.9006,174.886,10.65,85.07
2017-05-01,United States,37.0902,-95.7129,19.69,73.69
2017-05-01,Canada,56.1304,-106.3468,5.55,78.95
2017-05-01,Brazil,-14.235,-51.9253,23.25,70.62
2017-05-01,United Kingdom,55.3781,-3.436,15.67,71.88
2017-05-01,Germany,51.1657,10.4515,16.17,75.43
2017-05-01,India,20.5937,78.9629,29.65,64.03
2017-05-01,China,35.8617,104.1954,22.73,72.34
2017-05-01,Australia,-25.2744,133.7751,16.90,79.27
2017-05-01,South Africa,-30.5595,22.9375,13.34,79.35
2017-05-01,Russia,61.524,105.3188,8.69,81.22
2017-05-01,Japan,36.2048,138.2529,22.53,62.12
2017-05-01,Argentina,-38.4161,-63.6167,9.20,76.10
2017-05-01,France,46.2276,2.2137,16.46,70.83
2017-05-01,Italy,41.8719,12.5674,21.20,74.32
2017-05-01,Spain,40.4637,-3.7492,21.77,70.65
2017-05-01,Mexico,23.6345,-102.5528,25.03,62.79
2017-05-01,Indonesia,-0.7893,113.9213,27.22,59.30
2017-05-01,Nigeria,9.082,8.6753,30.42,57.54
2017-05-01,Egypt,26.8206,30.8025,26.84,57.33
2017-05-01,Saudi Arabia,23.8859,45.0792,31.86,48.05
2017-05-01,Sweden,60.1282,18.6435,11.12,86.08
2017-05-01,Norway,60.472,8.4689,9.58,88.91
2017-05-01,Chile,-35.6751,-71.543,7.45,85.34
2017-05-01,New Zealand,-40.9006,174.886,7.21,83.32
2017-06-01,United States,37.0902,-95.7129,25.03,67.83
2017-06-01,Canada,56.1304,-106.3468,12.67,77.93
2017-06-01,Brazil,-14.235,-51.9253,21.10,69.60
2017-06-01,United Kingdom,55.3781,-3.436,18.59,75.79
2017-06-01,Germany,51.1657,10.4515,19.73,69.39
2017-06-01,India,20.5937,78.9629,33.12,53.49
2017-06-01,China,35.8617,104.1954,29.13,55.35
2017-06-01,Australia,-25.2744,133.7751,13.91,76.66
2017-06-01,South Africa,-30.5595,22.9375,12.02,72.26
2017-06-01,Russia,61.524,105.3188,17.71,71.92
2017-06-01,Japan,36.2048,138.2529,25.72,62.55
2017-06-01,Argentina,-38.4161,-63.6167,4.69,81.17
2017-06-01,France,46.2276,2.2137,19.34,66.96
2017-06-01,Italy,41.8719,12.5674,25.59,55.82
2017-06-01,Spain,40.4637,-3.7492,25.35,55.36
2017-06-01,Mexico,23.6345,-102.5528,28.42,57.22
2017-06-01,Indonesia,-0.7893,113.9213,24.49,58.51
2017-06-01,Nigeria,9.082,8.6753,31.13,55.63
2017-06-01,Egypt,26.8206,30.8025,30.38,58.91
2017-06-01,Saudi Arabia,23.8859,45.0792,38.34,49.83
2017-06-01,Sweden,60.1282,18.6435,19.65,63.11
2017-06-01,Norway,60.472,8.4689,16.23,68.70
2017-06-01,Chile,-35.6751,-71.543,4.69,86.47
2017-06-01,New Zealand,-40.9006,174.886,5.20,81.30
2017-07-01,United States,37.0902,-95.7129,26.65,64.53
2017-07-01,Canada,56.1304,-106.3468,16.09,76.93
2017-07-01,Brazil,-14.235,-51.9253,21.16,67.01
2017-07-01,United Kingdom,55.3781,-3.436,19.45,68.39
2017-07-01,Germany,51.1657,10.4515,21.10,61.14
2017-07-01,India,20.5937,78.9629,33.16,57.21
2017-07-01,China,35.8617,104.1954,32.65,51.55
2017-07-01,Australia,-25.2744,133.7751,12.80,74.88
2017-07-01,South Africa,-30.5595,22.9375,9.62,87.04
2017-07-01,Russia,61.524,105.3188,20.84,70.03
2017-07-01,Japan,36.2048,138.2529,27.90,54.93
2017-07-01,Argentina,-38.4161,-63.6167,3.48,93.85
2017-07-01,France,46.2276,2.2137,22.28,68.58
2017-07-01,Italy,41.8719,12.5674,25.06,64.51
2017-07-01,Spain,40.4637,-3.7492,26.47,54.34
2017-07-01,Mexico,23.6345,-102.5528,28.59,57.68
2017-07-01,Indonesia,-0.7893,113.9213,26.12,62.80
2017-07-01,Nigeria,9.082,8.6753,31.21,62.95
2017-07-01,Egypt,26.8206,30.8025,31.66,55.97
2017-07-01,Saudi Arabia,23.8859,45.0792,40.60,40.78
2017-07-01,Sweden,60.1282,18.6435,21.60,63.33
2017-07-01,Norway,60.472,8.4689,17.53,70.67
2017-07-01,Chile,-35.6751,-71.543,4.50,91.80
2017-07-01,New Zealand,-40.9006,174.886,3.09,83.29
2017-08-01,United States,37.0902,-95.7129,24.44,58.59
2017-08-01,Canada,56.1304,-106.3468,13.51,69.47
2017-08-01,Brazil,-14.235,-51.9253,19.98,75.96
2017-08-01,United Kingdom,55.3781,-3.436,18.29,69.76
2017-08-01,Germany,51.1657,10.4515,18.87,70.27
2017-08-01,India,20.5937,78.9629,33.25,56.65
2017-08-01,China,35.8617,104.1954,29.66,56.30
2017-08-01,Australia,-25.2744,133.7751,12.65,74.92
2017-08-01,South Africa,-30.5595,22.9375,11.08,74.36
2017-08-01,Russia,61.524,105.3188,17.36,76.21
2017-08-01,Japan,36.2048,138.2529,26.04,67.36
2017-08-01,Argentina,-38.4161,-63.6167,5.08,92.71
2017-08-01,France,46.2276,2.2137,18.83,69.35
2017-08-01,Italy,41.8719,12.5674,25.73,68.40
2017-08-01,Spain,40.4637,-3.7492,26.00,64.24
2017-08-01,Mexico,23.6345,-102.5528,28.79,60.60
2017-08-01,Indonesia,-0.7893,113.9213,25.89,68.64
2017-08-01,Nigeria,9.082,8.6753,29.95,63.41
2017-08-01,Egypt,26.8206,30.8025,31.68,58.17
2017-08-01,Saudi Arabia,23.8859,45.0792,39.34,49.70
2017-08-01,Sweden,60.1282,18.6435,18.09,71.76
2017-08-01,Norway,60.472,8.4689,15.77,74.93
2017-08-01,Chile,-35.6751,-71.543,6.02,83.93
2017-08-01,New Zealand,-40.9006,174.886,4.11,92.67
2017-09-01,United States,37.0902,-95.7129,20.50,71.58
2017-09-01,Canada,56.1304,-106.3468,6.28,80.90
2017-09-01,Brazil,-14.235,-51.9253,23.36,71.16
2017-09-01,United Kingdom,55.3781,-3.436,14.77,69.27
2017-09-01,Germany,51.1657,10.4515,15.69,72.89
2017-09-01,India,20.5937,78.9629,28.80,65.77
2017-09-01,China,35.8617,104.1954,23.35,69.56
2017-09-01,Australia,-25.2744,133.7751,18.50,69.44
2017-09-01,South Africa,-30.5595,22.9375,13.88,72.49
2017-09-01,Russia,61.524,105.3188,7.61,84.06
2017-09-01,Japan,36.2048,138.2529,21.75,65.89
2017-09-01,Argentina,-38.4161,-63.6167,9.74,85.94
2017-09-01,France,46.2276,2.2137,17.17,71.57
2017-09-01,Italy,41.8719,12.5674,20.84,71.56
2017-09-01,Spain,40.4637,-3.7492,22.44,61.07
2017-09-01,Mexico,23.6345,-102.5528,26.18,59.69
2017-09-01,Indonesia,-0.7893,113.9213,25.29,65.07
2017-09-01,Nigeria,9.082,8.6753,29.99,58.62
2017-09-01,Egypt,26.8206,30.8025,27.40,67.54
2017-09-01,Saudi Arabia,23.8859,45.0792,33.36,53.01
2017-09-01,Sweden,60.1282,18.6435,13.23,71.92
2017-09-01,Norway,60.472,8.4689,10.78,79.19
2017-09-01,Chile,-35.6751,-71.543,7.86,76.84
2017-09-01,New Zealand,-40.9006,174.886,7.49,79.39
2017-10-01,United States,37.0902,-95.7129,13.14,82.57
2017-10-01,Canada,56.1304,-106.3468,-5.95,100.00
2017-10-01,Brazil,-14.235,-51.9253,26.03,63.64
2017-10-01,United Kingdom,55.3781,-3.436,10.99,80.14
2017-10-01,Germany,51.1657,10.4515,9.77,74.06
2017-10-01,India,20.5937,78.9629,24.95,69.60
2017-10-01,China,35.8617,104.1954,15.12,68.92
2017-10-01,Australia,-25.2744,133.7751,22.56,65.12
2017-10-01,South Africa,-30.5595,22.9375,17.47,76.18
2017-10-01,Russia,61.524,105.3188,-5.79,93.34
2017-10-01,Japan,36.2048,138.2529,16.38,68.71
2017-10-01,Argentina,-38.4161,-63.6167,15.18,75.91
2017-10-01,France,46.2276,2.2137,11.48,74.48
2017-10-01,Italy,41.8719,12.5674,14.15,76.67
2017-10-01,Spain,40.4637,-3.7492,15.95,71.79
2017-10-01,Mexico,23.6345,-102.5528,22.09,68.31
2017-10-01,Indonesia,-0.7893,113.9213,27.81,57.96
2017-10-01,Nigeria,9.082,8.6753,26.38,58.55
2017-10-01,Egypt,26.8206,30.8025,22.29,60.10
2017-10-01,Saudi Arabia,23.8859,45.0792,25.96,55.84
2017-10-01,Sweden,60.1282,18.6435,2.84,83.61
2017-10-01,Norway,60.472,8.4689,3.41,95.83
2017-10-01,Chile,-35.6751,-71.543,13.10,72.58
2017-10-01,New Zealand,-40.9006,174.886,11.66,82.66
2017-11-01,United States,37.0902,-95.7129,5.95,92.35
2017-11-01,Canada,56.1304,-106.3468,-13.75,100.00
2017-11-01,Brazil,-14.235,-51.9253,26.84,56.25
2017-11-01,United Kingdom,55.3781,-3.436,6.20,79.02
2017-11-01,Germany,51.1657,10.4515,2.68,87.45
2017-11-01,India,20.5937,78.9629,18.51,73.89
2017-11-01,China,35.8617,104.1954,4.41,81.92
2017-11-01,Australia,-25.2744,133.7751,26.80,67.03
2017-11-01,South Africa,-30.5595,22.9375,21.22,74.27
2017-11-01,Russia,61.524,105.3188,-17.72,100.00
2017-11-01,Japan,36.2048,138.2529,9.45,76.66
2017-11-01,Argentina,-38.4161,-63.6167,18.04,65.12
2017-11-01,France,46.2276,2.2137,6.71,80.53
2017-11-01,Italy,41.8719,12.5674,9.45,81.78
2017-11-01,Spain,40.4637,-3.7492,8.41,81.49
2017-11-01,Mexico,23.6345,-102.5528,17.08,66.93
2017-11-01,Indonesia,-0.7893,113.9213,27.51,52.63
2017-11-01,Nigeria,9.082,8.6753,25.87,55.33
2017-11-01,Egypt,26.8206,30.8025,18.48,72.04
2017-11-01,Saudi Arabia,23.8859,45.0792,17.00,78.95
2017-11-01,Sweden,60.1282,18.6435,-5.54,99.57
2017-11-01,Norway,60.472,8.4689,-5.02,97.54
2017-11-01,Chile,-35.6751,-71.543,17.34,71.02
2017-11-01,New Zealand,-40.9006,174.886,15.38,73.78
2017-12-01,United States,37.0902,-95.7129,-0.82,100.00
2017-12-01,Canada,56.1304,-106.3468,-23.13,100.00
2017-12-01,Brazil,-14.235,-51.9253,28.61,51.23
2017-12-01,United Kingdom,55.3781,-3.436,1.96,83.61
2017-12-01,Germany,51.1657,10.4515,-0.31,99.33
2017-12-01,India,20.5937,78.9629,14.90,80.46
2017-12-01,China,35.8617,104.1954,-1.22,88.44
2017-12-01,Australia,-25.2744,133.7751,31.98,55.61
2017-12-01,South Africa,-30.5595,22.9375,26.28,58.97
2017-12-01,Russia,61.524,105.3188,-26.24,100.00
2017-12-01,Japan,36.2048,138.2529,5.05,84.60
2017-12-01,Argentina,-38.4161,-63.6167,23.52,71.20
2017-12-01,France,46.2276,2.2137,3.11,86.92
2017-12-01,Italy,41.8719,12.5674,4.24,92.29
2017-12-01,Spain,40.4637,-3.7492,6.10,81.03
2017-12-01,Mexico,23.6345,-102.5528,14.65,79.08
2017-12-01,Indonesia,-0.7893,113.9213,29.13,65.00
2017-12-01,Nigeria,9.082,8.6753,24.07,63.41
2017-12-01,Egypt,26.8206,30.8025,13.90,78.86
2017-12-01,Saudi Arabia,23.8859,45.0792,12.22,82.23
2017-12-01,Sweden,60.1282,18.6435,-11.06,100.00
2017-12-01,Norway,60.472,8.4689,-9.53,100.00
2017-12-01,Chile,-35.6751,-71.543,18.72,65.36
2017-12-01,New Zealand,-40.9006,174.886,18.21,75.52
2018-01-01,United States,37.0902,-95.7129,-2.20,94.75
2018-01-01,Canada,56.1304,-106.3468,-25.77,100.00
2018-01-01,Brazil,-14.235,-51.9253,29.54,54.54
2018-01-01,United Kingdom,55.3781,-3.436,0.31,97.36
2018-01-01,Germany,51.1657,10.4515,-2.05,95.40
2018-01-01,India,20.5937,78.9629,15.14,80.87
2018-01-01,China,35.8617,104.1954,-2.83,98.91
2018-01-01,Australia,-25.2744,133.7751,33.11,53.14
2018-01-01,South Africa,-30.5595,22.9375,27.23,62.29
2018-01-01,Russia,61.524,105.3188,-30.14,100.00
2018-01-01,Japan,36.2048,138.2529,2.66,89.44
2018-01-01,Argentina,-38.4161,-63.6167,23.56,59.15
2018-01-01,France,46.2276,2.2137,1.03,97.34
2018-01-01,Italy,41.8719,12.5674,2.60,84.87
2018-01-01,Spain,40.4637,-3.7492,4.14,92.41
2018-01-01,Mexico,23.6345,-102.5528,14.22,77.96
2018-01-01,Indonesia,-0.7893,113.9213,28.73,64.25
2018-01-01,Nigeria,9.082,8.6753,23.59,59.02
2018-01-01,Egypt,26.8206,30.8025,13.26,76.15
2018-01-01,Saudi Arabia,23.8859,45.0792,9.97,83.64
2018-01-01,Sweden,60.1282,18.6435,-14.38,100.00
2018-01-01,Norway,60.472,8.4689,-13.65,100.00
2018-01-01,Chile,-35.6751,-71.543,19.46,68.93
2018-01-01,New Zealand,-40.9006,174.886,20.01,65.98
2018-02-01,United States,37.0902,-95.7129,-0.54,96.47
2018-02-01,Canada,56.1304,-106.3468,-21.80,100.00
2018-02-01,Brazil,-14.235,-51.9253,30.01,64.38
2018-02-01,United Kingdom,55.3781,-3.436,1.20,87.73
2018-02-01,Germany,51.1657,10.4515,-1.70,91.22
2018-02-01,India,20.5937,78.9629,16.52,78.56
2018-02-01,China,35.8617,104.1954,-1.12,94.85
2018-02-01,Australia,-25.2744,133.7751,31.67,57.84
2018-02-01,South Africa,-30.5595,22.9375,24.17,65.50
2018-02-01,Russia,61.524,105.3188,-27.47,100.00
2018-02-01,Japan,36.2048,138.2529,4.22,81.92
2018-02-01,Argentina,-38.4161,-63.6167,22.02,62.62
2018-02-01,France,46.2276,2.2137,3.60,83.55
2018-02-01,Italy,41.8719,12.5674,4.62,88.25
2018-02-01,Spain,40.4637,-3.7492,5.50,91.56
2018-02-01,Mexico,23.6345,-102.5528,15.30,79.75
2018-02-01,Indonesia,-0.7893,113.9213,28.36,54.14
2018-02-01,Nigeria,9.082,8.6753,23.03,70.10
2018-02-01,Egypt,26.8206,30.8025,13.28,80.34
2018-02-01,Saudi Arabia,23.8859,45.0792,11.52,80.73
2018-02-01,Sweden,60.1282,18.6435,-13.36,100.00
2018-02-01,Norway,60.472,8.4689,-11.29,100.00
2018-02-01,Chile,-35.6751,-71.543,18.04,74.19
2018-02-01,New Zealand,-40.9006,174.886,18.28,68.13
2018-03-01,United States,37.0902,-95.7129,4.62,89.05
2018-03-01,Canada,56.1304,-106.3468,-14.38,100.00
2018-03-01,Brazil,-14.235,-51.9253,27.13,55.34
2018-03-01,United Kingdom,55.3781,-3.436,4.42,83.08
2018-03-01,Germany,51.1657,10.4515,3.19,89.71
2018-03-01,India,20.5937,78.9629,18.98,63.60
2018-03-01,China,35.8617,104.1954,4.69,94.26
2018-03-01,Australia,-25.2744,133.7751,26.34,68.14
2018-03-01,South Africa,-30.5595,22.9375,23.12,63.77
2018-03-01,Russia,61.524,105.3188,-18.31,100.00
2018-03-01,Japan,36.2048,138.2529,10.14,83.47
2018-03-01,Argentina,-38.4161,-63.6167,19.63,73.41
2018-03-01,France,46.2276,2.2137,5.46,88.57
2018-03-01,Italy,41.8719,12.5674,8.42,84.37
2018-03-01,Spain,40.4637,-3.7492,8.42,77.54
2018-03-01,Mexico,23.6345,-102.5528,17.70,73.87
2018-03-01,Indonesia,-0.7893,113.9213,28.12,66.55
2018-03-01,Nigeria,9.082,8.6753,25.63,60.99
2018-03-01,Egypt,26.8206,30.8025,16.67,66.79
2018-03-01,Saudi Arabia,23.8859,45.0792,18.58,69.77
2018-03-01,Sweden,60.1282,18.6435,-5.32,92.14
2018-03-01,Norway,60.472,8.4689,-5.41,100.00
2018-03-01,Chile,-35.6751,-71.543,16.89,71.11
2018-03-01,New Zealand,-40.9006,174.886,14.77,68.83
2018-04-01,United States,37.0902,-95.7129,12.52,78.95
2018-04-01,Canada,56.1304,-106.3468,-4.41,100.00
2018-04-01,Brazil,-14.235,-51.9253,25.69,56.13
2018-04-01,United Kingdom,55.3781,-3.436,10.08,80.77
2018-04-01,Germany,51.1657,10.4515,10.06,85.19
2018-04-01,India,20.5937,78.9629,24.44,65.26
2018-04-01,China,35.8617,104.1954,13.15,70.04
2018-04-01,Australia,-25.2744,133.7751,23.35,69.38
2018-04-01,South Africa,-30.5595,22.9375,17.26,65.10
2018-04-01,Russia,61.524,105.3188,-3.97,97.36
2018-04-01,Japan,36.2048,138.2529,16.31,68.25
2018-04-01,Argentina,-38.4161,-63.6167,14.02,80.02
2018-04-01,France,46.2276,2.2137,11.79,82.54
2018-04-01,Italy,41.8719,12.5674,13.72,77.20
2018-04-01,Spain,40.4637,-3.7492,16.40,77.78
2018-04-01,Mexico,23.6345,-102.5528,21.75,64.31
2018-04-01,Indonesia,-0.7893,113.9213,28.01,61.66
2018-04-01,Nigeria,9.082,8.6753,28.54,59.66
2018-04-01,Egypt,26.8206,30.8025,22.33,73.35
2018-04-01,Saudi Arabia,23.8859,45.0792,24.41,57.71
2018-04-01,Sweden,60.1282,18.6435,2.28,90.28
2018-04-01,Norway,60.472,8.4689,2.49,86.60
2018-04-01,Chile,-35.6751,-71.543,11.75,78.15
2018-04-01,New Zealand,-40.9006,174.886,10.48,82.20
2018-05-01,United States,37.0902,-95.7129,20.96,62.05
2018-05-01,Canada,56.1304,-106.3468,6.13,91.91
2018-05-01,Brazil,-14.235,-51.9253,22.82,62.89
2018-05-01,United Kingdom,55.3781,-3.436,15.50,81.70
2018-05-01,Germany,51.1657,10.4515,15.49,74.26
2018-05-01,India,20.5937,78.9629,29.38,61.95
2018-05-01,China,35.8617,104.1954,23.96,59.06
2018-05-01,Australia,-25.2744,133.7751,16.49,71.38
2018-05-01,South Africa,-30.5595,22.9375,13.38,79.69
2018-05-01,Russia,61.524,105.3188,7.38,88.06
2018-05-01,Japan,36.2048,138.2529,22.49,72.80
2018-05-01,Argentina,-38.4161,-63.6167,9.92,81.65
2018-05-01,France,46.2276,2.2137,17.43,76.84
2018-05-01,Italy,41.8719,12.5674,20.97,73.99
2018-05-01,Spain,40.4637,-3.7492,20.18,62.19
2018-05-01,Mexico,23.6345,-102.5528,25.77,59.03
2018-05-01,Indonesia,-0.7893,113.9213,25.84,62.04
2018-05-01,Nigeria,9.082,8.6753,29.42,62.47
2018-05-01,Egypt,26.8206,30.8025,26.36,64.13
2018-05-01,Saudi Arabia,23.8859,45.0792,31.98,54.22
2018-05-01,Sweden,60.1282,18.6435,13.07,80.99
2018-05-01,Norway,60.472,8.4689,9.44,82.91
2018-05-01,Chile,-35.6751,-71.543,7.63,81.74
2018-05-01,New Zealand,-40.9006,174.886,6.31,90.34
2018-06-01,United States,37.0902,-95.7129,25.88,67.43
2018-06-01,Canada,56.1304,-106.3468,13.85,70.44
2018-06-01,Brazil,-14.235,-51.9253,22.02,66.53
2018-06-01,United Kingdom,55.3781,-3.436,19.76,62.32
2018-06-01,Germany,51.1657,10.4515,20.40,70.43
2018-06-01,India,20.5937,78.9629,33.20,50.37
2018-06-01,China,35.8617,104.1954,29.22,60.21
2018-06-01,Australia,-25.2744,133.7751,14.21,74.44
2018-06-01,South Africa,-30.5595,22.9375,10.80,84.42
2018-06-01,Russia,61.524,105.3188,16.26,69.56
2018-06-01,Japan,36.2048,138.2529,24.72,57.26
2018-06-01,Argentina,-38.4161,-63.6167,5.87,81.65
2018-06-01,France,46.2276,2.2137,19.60,69.58
2018-06-01,Italy,41.8719,12.5674,24.05,69.54
2018-06-01,Spain,40.4637,-3.7492,25.04,63.20
2018-06-01,Mexico,23.6345,-102.5528,28.14,60.79
2018-06-01,Indonesia,-0.7893,113.9213,26.32,54.76
2018-06-01,Nigeria,9.082,8.6753,31.85,48.97
2018-06-01,Egypt,26.8206,30.8025,30.41,56.71
2018-06-01,Saudi Arabia,23.8859,45.0792,39.30,45.13
2018-06-01,Sweden,60.1282,18.6435,17.83,78.23
2018-06-01,Norway,60.472,8.4689,16.10,76.20
2018-06-01,Chile,-35.6751,-71.543,4.46,83.32
2018-06-01,New Zealand,-40.9006,174.886,3.45,94.87
2018-07-01,United States,37.0902,-95.7129,28.14,61.83
2018-07-01,Canada,56.1304,-106.3468,16.28,67.33
2018-07-01,Brazil,-14.235,-51.9253,19.52,63.03
2018-07-01,United Kingdom,55.3781,-3.436,20.55,74.65
